sigma0,M,alpha,G,b,rho,solute,c,T,epsd,rp,rc,fp,beta,sigma,sigmae
23.5989724,2.914632074,0.611062883,21190672618,2.32E-10,9.39329E+12,5,0.018403484,316.0126428,0.118684095,1.02E-09,8.93E-09,0.024020669,0.504833328,253.4755974,255.6923147
27.51611157,3.816577458,0.628978871,25737319959,2.32E-10,6.95464E+12,5,0.026134794,400.6161608,0.617441577,1.29E-09,1.03E-08,0.006433718,0.328886953,347.2644472,356.8497311
25.99155313,2.067666447,0.631474181,25131932664,3.12E-10,6.14808E+12,5,0.02904706,573.4593144,0.597784397,1.15E-09,1.00E-08,0.003942424,0.378787473,191.579181,194.6344371
20.52561499,3.808777516,0.488676776,27619998184,3.39E-10,4.44916E+12,5,0.01907652,543.1564867,0.977077628,1.67E-09,9.75E-09,0.017311903,0.397601979,349.8593363,353.6909389
26.15248783,2.629032863,0.49776743,26989640912,2.05E-10,7.30749E+12,0,0.011877176,360.0781407,0.25254845,1.71E-09,1.09E-08,0.023500537,0.693920721,121.8180129,130.2825906
12.54228545,3.49643407,0.578206423,23538879301,1.95E-10,5.62749E+12,4,0.024554066,541.5237904,0.679088018,1.61E-09,1.13E-08,0.026072366,0.333355351,206.3944105,197.9231045
25.63281082,3.824778845,0.699955021,26163908596,2.33E-10,1.0868E+11,4,0.028891109,410.9775533,0.872530122,1.47E-09,1.05E-08,0.008831017,0.558987684,262.7925153,257.488015
17.18598544,3.516753899,0.360505538,28052160884,2.16E-10,3.4122E+11,4,0.012576729,384.7057303,0.908599441,1.92E-09,1.09E-08,0.02689191,0.666361571,226.8307049,234.741761
14.6886772,3.727286623,0.516265639,28992139981,3.29E-10,6.94787E+11,0,0.018788215,424.3097046,0.363871335,1.74E-09,7.14E-09,0.002204662,0.471119049,138.3222794,144.62361
21.45125689,2.755798053,0.622091744,21833871027,2.18E-10,4.2896E+12,2,0.013867929,503.8290636,0.167506843,1.70E-09,1.18E-08,0.012390774,0.3752113,46.53998277,41.61227147
14.70648677,3.557213138,0.347866325,20315100018,2.84E-10,1.39209E+12,0,0.025266905,406.9806985,0.604307049,1.87E-09,1.16E-08,0.023811572,0.449437342,139.219891,129.9041618
20.11380207,3.363496745,0.52682452,26932806735,1.96E-10,1.01502E+12,5,0.02303197,399.5778852,0.190971962,1.57E-09,7.81E-09,0.027877619,0.428317758,327.8703391,333.350717
16.14894944,2.461485147,0.610843001,24390032260,3.64E-10,6.09867E+11,1,0.0228433,598.3195238,0.543602003,1.35E-09,7.83E-09,0.013963053,0.503243644,191.4483581,196.8196243
14.58810061,2.148626328,0.408677787,22052594026,3.81E-10,4.29669E+12,4,0.014783827,515.7234824,0.589661264,1.99E-09,1.09E-08,0.004585102,0.449376683,105.2189839,111.3500882
13.25105674,2.250828081,0.673449834,29227636949,3.57E-10,1.61453E+11,4,0.021646561,338.4853058,0.407481311,1.23E-09,6.76E-09,0.016961203,0.548417877,249.1592902,249.7687556
19.24510989,2.794588451,0.349792923,29678351350,3.28E-10,7.26192E+12,4,0.013109644,429.0059699,0.354699003,1.47E-09,1.10E-08,0.027381695,0.341620855,171.1039996,167.9144721
10.11593421,2.379390991,0.3097441,28371866539,2.31E-10,9.40647E+11,2,0.024124091,474.09287,0.309850523,1.62E-09,1.04E-08,0.006159803,0.396661235,39.70684866,41.71216127
29.41077878,2.044916658,0.379631019,20477068999,2.30E-10,2.30386E+12,4,0.026758989,340.9023009,0.887512218,1.43E-09,8.49E-09,0.018806442,0.591924575,162.1506731,156.4027017
18.10227989,2.424324537,0.625451997,21876252953,1.93E-10,3.65417E+12,2,0.024866326,492.4003809,0.497651109,1.57E-09,8.06E-09,0.011009223,0.472446512,60.8176321,64.54389094
19.78769232,3.841574761,0.585694056,27097206350,1.59E-10,2.49497E+12,4,0.026927536,410.4019292,0.501037379,1.20E-09,7.49E-09,0.015650837,0.449851891,269.4678172,276.1347725
29.63516881,3.553448717,0.443391983,23104756510,2.44E-10,5.18748E+12,3,0.018361851,559.3337222,0.267922229,1.86E-09,8.82E-09,0.010879027,0.621194022,150.1370092,146.8754034
13.34664789,3.147405022,0.507356156,25714893301,2.00E-10,4.40997E+12,2,0.026292687,454.26289,0.562038174,1.58E-09,9.62E-09,0.007972171,0.499232863,74.6755009,71.48601819
18.89778102,3.289209155,0.436896412,24168563176,2.10E-10,2.69417E+12,1,0.010900399,311.7878196,0.448106001,1.37E-09,1.22E-08,0.013260952,0.379460547,121.52756,130.2734626
21.32702232,3.500130265,0.566251173,21538271018,2.37E-10,3.28804E+12,0,0.013774539,521.8613003,0.053246947,1.79E-09,6.28E-09,0.007285029,0.394272176,113.6786845,119.9454879
28.22664292,2.844505545,0.449185042,24936855011,2.19E-10,8.01889E+12,5,0.027649535,342.2679484,0.149213683,1.43E-09,1.01E-08,0.003558038,0.582287149,266.8163443,273.6532495
16.00762334,3.874375079,0.397946029,24362028232,1.85E-10,7.32969E+12,1,0.012843798,357.9119313,0.31496863,1.17E-09,7.30E-09,0.011869949,0.423812988,183.2045488,192.6658422
20.99415242,3.792554366,0.425915102,26716524817,2.65E-10,5.19029E+11,1,0.021045868,384.1887716,0.008112959,1.76E-09,9.22E-09,0.019960284,0.315036921,215.0373257,214.2656683
17.14550303,3.507422092,0.493442807,20430068236,3.24E-10,2.53139E+11,1,0.029499001,307.634957,0.02138804,1.17E-09,1.07E-08,0.021718474,0.604379327,268.5808093,273.7436398
10.38852687,2.480856686,0.576713654,29293593348,3.64E-10,2.93932E+12,4,0.012081905,578.2575427,0.420486905,1.19E-09,9.90E-09,0.007103095,0.610130027,146.5440258,150.8223251
14.82536657,2.088089378,0.371314042,24208614207,1.35E-10,3.78069E+12,5,0.022198953,304.1914121,0.49372566,1.81E-09,7.50E-09,0.022310724,0.588900256,203.4508947,209.8604189
28.99653523,2.28547549,0.440379953,28225266854,1.46E-10,1.70191E+12,5,0.015097541,382.2040693,0.628164839,1.60E-09,1.06E-08,0.009462752,0.476098055,140.0742589,132.6249322
15.19989195,2.631625125,0.309887584,23852809334,1.73E-10,3.43144E+12,1,0.019447733,569.9299028,0.166491849,1.28E-09,7.21E-09,0.027503631,0.439295816,147.6643257,154.027504
27.80223773,3.96254332,0.300312146,24546988503,3.51E-10,3.79629E+12,3,0.020347595,552.2567766,0.629158713,1.38E-09,8.81E-09,0.005527984,0.530981135,152.2580985,158.8801865
28.24666104,2.066391696,0.581652331,21699454247,1.93E-10,7.7737E+12,5,0.020066709,513.3423757,0.955932589,1.55E-09,1.03E-08,0.027866285,0.356351621,158.0453409,152.8540922
23.16465089,3.57892581,0.697643065,22174824193,3.60E-10,3.66986E+12,3,0.020915725,573.3612585,0.148382355,1.73E-09,1.09E-08,0.029979811,0.32517214,157.9489344,161.8403293
19.91277137,3.79788167,0.339159861,21216525838,2.55E-10,9.57132E+12,3,0.018181683,373.0225634,0.629295523,1.95E-09,8.29E-09,0.023608002,0.395909081,176.8141538,171.4020653
10.00141093,3.271249145,0.633962802,29858592276,2.00E-10,5.85184E+12,1,0.018795272,352.3179774,0.37035891,1.80E-09,1.14E-08,0.020707399,0.332376195,193.5910075,187.0679986
27.67014905,2.721118188,0.668842567,20943278417,3.04E-10,5.77281E+12,2,0.015088048,396.6658612,0.436433464,1.29E-09,9.20E-09,0.003277892,0.688048812,74.8285993,80.63773711
12.87089259,3.045867949,0.390083305,20352900783,1.79E-10,1.57152E+12,3,0.017262057,309.4008046,0.987609176,1.38E-09,6.87E-09,0.022936459,0.550053341,135.1632101,131.4029057
18.12090136,3.6357401,0.404445917,27964665624,1.85E-10,1.79242E+12,5,0.028038572,401.2635617,0.952130056,1.47E-09,8.39E-09,0.006014839,0.404784329,335.6134564,335.5896625
15.77942406,3.297110143,0.624313394,24557306814,1.65E-10,3.9947E+12,5,0.011454068,536.21888,0.192093322,1.10E-09,6.78E-09,0.002579463,0.550353879,157.0164605,160.3687771
18.07786909,2.685616648,0.309077927,21527488763,1.71E-10,9.02313E+12,3,0.027113059,436.9918785,0.1663462,1.39E-09,9.09E-09,0.00653093,0.543273527,80.82454165,82.88527905
22.67616828,2.649532713,0.312046427,22379556933,1.59E-10,5.16168E+12,2,0.029768481,467.2205217,0.714548764,1.12E-09,7.36E-09,0.016563957,0.304590795,48.22164336,57.16858996
20.59489299,2.231230245,0.338667745,21002939475,1.97E-10,3.8293E+12,5,0.027595047,503.7894248,0.938180969,1.31E-09,1.19E-08,0.00844097,0.300987097,178.4297099,170.3371353
10.56875811,2.906972335,0.531045463,24781010054,3.29E-10,9.99924E+12,5,0.013157689,388.5188465,0.103724152,1.95E-09,8.96E-09,0.011991851,0.682377241,288.4239981,278.5805617
20.23923297,3.630888388,0.392664332,28600451921,2.13E-10,4.94742E+12,5,0.018722412,543.6351088,0.224506205,1.08E-09,9.79E-09,0.0078599,0.65713894,260.0349796,256.0682094
15.67735068,2.528179424,0.611233699,23202612544,2.63E-10,6.88864E+12,3,0.021790747,449.5693924,0.514257803,1.28E-09,1.09E-08,0.009549593,0.435758419,90.72505961,99.21644876
22.78000054,3.404738007,0.449519553,28140855561,3.35E-10,2.26583E+12,2,0.016331191,440.5191693,0.994724587,1.06E-09,7.47E-09,0.011173143,0.480106356,146.8745764,148.0763256
11.89936627,2.409585611,0.63917042,24813413083,1.12E-10,2.82497E+12,4,0.019461521,454.9442748,0.39046226,1.90E-09,6.33E-09,0.007243999,0.650541593,138.2883111,147.3028824
15.64136189,3.558823587,0.634133385,27824176479,2.98E-10,4.25145E+12,3,0.017045442,412.712392,0.278987524,1.80E-09,1.11E-08,0.02841869,0.581216506,226.6881241,235.9414382
12.48089998,3.326519419,0.49444422,20483059347,2.96E-10,5.99791E+12,0,0.011079736,592.4480458,0.072263412,1.23E-09,6.85E-09,0.007552703,0.594441529,130.5178866,127.0034496
22.74066722,2.936937705,0.372511134,20867735230,3.58E-10,5.93169E+12,5,0.011642666,593.2068624,0.247732118,1.31E-09,7.96E-09,0.023819307,0.301140498,186.9077075,187.2295236
14.84230369,2.613563344,0.609226189,25239409872,3.02E-10,4.19643E+12,4,0.029245446,466.5915599,0.849561205,1.39E-09,7.27E-09,0.024213153,0.356872953,248.0677817,239.4326449
23.76234422,2.310862327,0.496799534,20529774830,1.73E-10,5.37571E+12,2,0.013440539,313.3145343,0.931540924,1.76E-09,7.16E-09,0.010039535,0.473434564,55.24066325,62.38365942
18.21534405,3.403213553,0.533913588,23161512894,1.35E-10,5.052E+12,5,0.029870466,435.0308313,0.256269056,1.82E-09,1.22E-08,0.01901199,0.313921179,297.4556692,288.330594
24.32868921,3.045844805,0.45648924,28546148878,1.75E-10,1.57899E+12,4,0.029607162,515.7430324,0.322070058,1.75E-09,8.05E-09,0.028773116,0.696519313,297.5089326,293.9396666
14.50901841,3.66222096,0.413641485,21053585279,3.17E-10,4.5805E+12,5,0.027443728,478.6774695,0.157250998,1.62E-09,1.12E-08,0.012116727,0.415653995,329.3895846,338.0266582
20.20209465,3.981301967,0.355507119,29905769126,3.89E-10,8.69405E+12,2,0.016123717,536.0275713,0.783327962,1.09E-09,1.08E-08,0.016409665,0.676761477,222.6563394,230.2085872
12.81413174,2.549888046,0.548049922,27388360696,3.43E-10,5.90643E+11,3,0.0250858,552.4136698,0.48611661,1.29E-09,6.94E-09,0.01863809,0.428888394,167.6658193,174.5241912
17.54728233,2.531910513,0.398049038,24977557993,1.40E-10,6.35915E+11,5,0.010735544,508.7069065,0.808079527,1.04E-09,9.67E-09,0.02290327,0.596392036,127.4635181,128.3481604
16.30591152,3.596626817,0.347624734,26809303844,1.45E-10,3.00422E+12,2,0.011669116,392.4958417,0.343116027,1.19E-09,8.81E-09,0.01742754,0.459425346,65.87346639,70.31021791
11.05081652,2.677887666,0.650428956,28062728222,2.21E-10,5.90648E+12,0,0.012639689,498.0715301,0.336101559,1.24E-09,7.06E-09,0.005417618,0.444473908,91.95682632,82.14762994
23.47439972,2.852036869,0.636630089,21879739959,2.86E-10,6.4511E+12,1,0.022744618,437.5218378,0.261961488,1.70E-09,1.11E-08,0.022331922,0.358428923,185.2415026,187.6993257
11.78045382,2.327236686,0.522008237,23460441818,3.84E-10,2.87831E+12,2,0.017575519,382.1998515,0.730982827,1.27E-09,1.12E-08,0.004340606,0.559275421,60.09618634,53.80090656
11.81854516,3.783623268,0.306509005,23822793071,1.06E-10,6.59098E+11,4,0.025886796,426.3219954,0.666449599,1.76E-09,1.10E-08,0.011300732,0.329119374,195.5802945,191.9501827
14.79963039,2.863954336,0.591986138,28140938275,1.00E-10,4.51565E+12,1,0.025027408,539.3579722,0.166277034,1.85E-09,1.14E-08,0.021758272,0.653950792,155.4349063,160.6865277
12.01541017,3.377310535,0.496373193,20758138141,3.22E-10,1.19665E+12,5,0.014860889,412.5249136,0.38507025,1.43E-09,1.02E-08,0.011822315,0.554311244,239.8224184,240.4079943
11.77669515,2.579676787,0.340413484,26248505898,2.80E-10,3.04923E+12,2,0.021677581,424.8093333,0.301649418,1.45E-09,1.15E-08,0.005909078,0.435387792,48.89576173,54.0731364
24.43027802,3.198933475,0.524162949,29997072940,3.85E-10,8.19458E+12,0,0.016597354,544.1708116,0.186007415,1.06E-09,6.89E-09,0.017072957,0.349421608,216.9240293,213.7562518
27.02961997,3.802918988,0.433787846,25471812125,1.72E-10,6.89709E+12,3,0.019856792,356.0621107,0.281435137,1.43E-09,1.19E-08,0.010832567,0.57272402,116.1340339,109.4318142
11.99850124,2.817769672,0.446225837,28959242227,1.01E-10,5.35766E+12,1,0.023074013,568.4153391,0.757545374,1.60E-09,1.17E-08,0.007072914,0.378869662,123.1006079,116.9583482
25.43221603,3.088500849,0.554203345,20574195846,2.81E-10,2.58743E+12,2,0.013549916,563.1479946,0.317852768,1.11E-09,6.48E-09,0.024008053,0.664826964,184.1477758,174.8669931
24.81241864,3.639816051,0.304388982,27744329851,3.84E-10,7.9033E+12,2,0.017107145,549.8431937,0.755161632,1.74E-09,1.25E-08,0.011011236,0.543220587,133.9438722,128.7316439
22.05704319,3.546129155,0.505028225,28431634155,1.78E-10,7.7475E+12,4,0.016802699,484.4468214,0.932388276,1.38E-09,6.28E-09,0.007677349,0.469344796,216.2049787,215.4509785
25.72314105,2.524886517,0.60877415,28234851251,2.21E-10,4.80468E+11,4,0.012645491,380.6634001,0.772330515,1.15E-09,8.59E-09,0.004562216,0.61410981,115.6708379,121.38885
19.63840039,2.841372513,0.494174989,20141149609,2.44E-10,4.38734E+12,5,0.014590537,505.279264,0.777456086,1.93E-09,1.16E-08,0.028232711,0.603387524,208.5647738,208.9295239
26.19866442,2.816784548,0.379278228,24010528734,1.89E-10,5.2155E+12,3,0.013535191,373.9599839,0.018529407,1.61E-09,8.99E-09,0.021303417,0.669836332,117.5394458,117.2959078
23.39029722,2.970687714,0.67744503,21659071535,1.17E-10,6.6582E+12,3,0.020356971,575.7476666,0.721360684,1.92E-09,1.11E-08,0.011868962,0.648934286,76.55350715,75.3985672
15.22845141,2.74387965,0.53062526,23490890055,1.91E-10,8.87574E+12,5,0.02382461,556.3951908,0.643655017,1.02E-09,1.22E-08,0.006576582,0.44516188,204.6205114,211.0245171
20.40310965,3.220581179,0.628196927,22177060320,1.62E-10,7.99232E+12,0,0.026657599,332.5563346,0.968096593,1.08E-09,1.22E-08,0.009100602,0.511162312,105.8074795,98.95019678
24.68479536,3.748747461,0.328895247,21999473898,1.20E-10,5.59766E+12,3,0.013548083,302.3425461,0.298461299,1.44E-09,7.95E-09,0.023260835,0.598645288,119.1986077,113.3479133
13.1517826,3.433930365,0.334279511,24151842429,1.53E-10,1.89858E+12,0,0.023916926,449.5804343,0.69113412,1.73E-09,8.30E-09,0.016243531,0.486517613,120.4108389,118.1704694
14.08482008,2.454672289,0.517693123,29505050335,3.88E-10,8.14891E+12,3,0.027730822,560.1340134,0.370022855,2.00E-09,8.30E-09,0.00618391,0.632235244,193.6453415,197.207865
26.58426581,3.155235073,0.63422477,28630707665,3.13E-10,2.39945E+12,2,0.028446703,495.7163114,0.296553899,1.96E-09,1.24E-08,0.018418696,0.491764572,126.3885028,133.9604242
20.5722599,2.498171307,0.447877814,29419528348,1.03E-10,1.41565E+12,2,0.010162461,426.3234096,0.340645732,1.92E-09,9.47E-09,0.016506482,0.359108267,31.72354948,28.72742902
15.84811164,2.09402812,0.395815555,21451918450,1.82E-10,5.71427E+12,4,0.027890262,307.5291174,0.736796029,1.04E-09,9.09E-09,0.027468779,0.426315386,149.4854136,141.2706747
13.79937299,2.831001209,0.605030658,29966681474,2.28E-10,2.78038E+12,2,0.029354659,445.8116081,0.350475507,1.96E-09,8.82E-09,0.026085392,0.50384225,150.6398566,141.3308955
12.6867961,2.438078743,0.667915597,29071241866,2.53E-10,6.61557E+12,5,0.014714705,385.2465639,0.249626197,1.33E-09,8.18E-09,0.010210211,0.692439712,230.4406091,225.9664686
21.90625554,2.463511704,0.368592456,24384854131,3.45E-10,9.2535E+12,3,0.019130659,338.0499005,0.155509536,1.52E-09,6.97E-09,0.002570308,0.687854203,126.1022611,122.6094558
16.60273263,2.723993344,0.57549368,25375144831,2.08E-10,3.48735E+12,0,0.012473382,415.4774382,0.229759816,1.94E-09,6.60E-09,0.022819117,0.313268846,116.6883285,116.5404537
25.55801176,3.456379641,0.346803469,21197455063,3.81E-10,3.90707E+12,1,0.014530845,311.4615067,0.960379332,1.17E-09,9.94E-09,0.015762235,0.501346724,212.8195748,203.2179857
21.31593711,2.463687038,0.501220523,25543881557,3.69E-10,8.70264E+12,1,0.024886846,305.0042398,0.739214642,1.79E-09,8.52E-09,0.016165615,0.436966886,247.2750017,251.9266998
12.15008179,3.545368327,0.373675445,27433869167,1.31E-10,2.66398E+12,2,0.011650015,311.3778528,0.441160725,1.76E-09,1.17E-08,0.0270222,0.420238248,58.90723957,63.77833521
19.77948241,3.90075685,0.604108006,24566664145,2.44E-10,2.4437E+12,2,0.018744266,471.5440713,0.170081748,1.17E-09,9.55E-09,0.011482578,0.474254519,93.85861714,99.12038306
14.5073666,3.027090647,0.524712987,24232237828,2.44E-10,4.56231E+12,1,0.015234639,414.1416519,0.01085093,1.26E-09,1.11E-08,0.019297744,0.474994585,145.7447642,138.8746833
18.16177009,2.392723631,0.330025137,22736400556,2.91E-10,1.26211E+12,3,0.029019123,492.216729,0.849897501,1.24E-09,1.24E-08,0.012001237,0.399913792,74.73616691,81.43714416
25.77339218,2.230066981,0.693523605,29162506271,2.86E-10,4.98863E+12,2,0.022512261,375.2254582,0.767740703,1.37E-09,7.92E-09,0.009156974,0.399663855,91.84406871,93.04774242
16.01826697,2.346860184,0.651951177,20317843056,3.51E-10,4.05114E+12,2,0.026063718,398.2654998,0.300858838,1.29E-09,6.50E-09,0.009778186,0.386582077,94.37345939,94.1719721
29.13703048,3.068744819,0.429347987,22706572714,2.51E-10,3.81808E+12,5,0.025702163,524.7575191,0.559037444,1.33E-09,8.53E-09,0.002939889,0.367620768,242.4840076,240.3474079
13.45784225,2.195491642,0.375243839,24165438226,1.19E-10,2.91175E+12,4,0.013506358,455.1876909,0.715507642,1.64E-09,8.77E-09,0.007697127,0.637627172,88.75143806,96.41881119
20.64549855,2.507988606,0.343930681,27636489182,2.31E-10,8.55031E+12,5,0.014935942,390.5295467,0.580134479,1.83E-09,1.14E-08,0.017308633,0.464247158,185.1049888,185.4613843
25.24684847,3.983750185,0.333217387,20629040206,2.33E-10,6.68327E+12,0,0.02449713,469.8143316,0.50581463,1.01E-09,8.93E-09,0.026987812,0.476282838,156.4055713,151.0269069
13.81235643,3.360186534,0.415245212,20566931848,2.23E-10,3.45329E+12,0,0.014337531,580.5139835,0.230793953,1.62E-09,7.44E-09,0.022921147,0.366229459,111.1886635,112.1623383
27.36279268,3.967915344,0.519054386,24957004043,1.93E-10,6.13606E+12,4,0.024756598,375.9035395,0.087445308,1.34E-09,8.89E-09,0.004043277,0.605419838,244.3794941,242.5760571
13.38923828,2.388395201,0.503317256,20044795919,1.97E-10,5.84408E+12,0,0.010783862,566.3755965,0.390076734,1.11E-09,1.14E-08,0.014294918,0.562411434,50.08833764,48.96982783
16.61141317,3.803899133,0.507583195,29482303322,2.84E-10,7.63713E+11,4,0.028097699,469.644295,0.028111331,1.49E-09,6.46E-09,0.027660439,0.676645858,547.022288,549.7574773
14.65331725,3.285169087,0.307991914,29488780558,2.89E-10,5.97224E+12,1,0.0198831,322.9450026,0.544617863,1.32E-09,9.29E-09,0.005406837,0.642045844,224.1132328,228.5351295
13.598734,2.911502653,0.34197145,28406877976,2.97E-10,6.64799E+11,5,0.018571847,380.7854086,0.620447285,1.14E-09,8.34E-09,0.015249165,0.40042357,249.1624187,242.4907318
20.11566129,3.735557503,0.451247213,24948495603,3.25E-10,5.59364E+12,1,0.02375491,553.078687,0.879710126,1.65E-09,1.13E-08,0.008714773,0.510190409,242.6536088,250.6773697
16.16536883,3.692544325,0.39451935,20724682850,3.59E-10,9.44545E+12,1,0.024010791,537.7885371,0.123433066,1.67E-09,1.24E-08,0.017255668,0.419873681,227.4191267,230.1611047
15.34870488,3.790560256,0.379130204,24508006515,3.29E-10,1.50401E+12,1,0.014407781,381.5542239,0.159008986,1.50E-09,7.67E-09,0.009382199,0.344307101,200.5353216,199.0727267
24.52255075,3.436042713,0.554188929,28025888356,3.38E-10,6.19716E+12,1,0.016820681,593.5101402,0.614359138,1.40E-09,1.03E-08,0.006033074,0.680124464,223.6100393,219.4337552
10.60490106,3.39268247,0.549725417,28196807699,1.28E-10,5.11494E+12,4,0.026899713,589.5227971,0.788877039,1.90E-09,9.61E-09,0.005134112,0.624449057,197.5423949,205.3325119
26.99845412,2.108690196,0.681745674,26047041093,3.71E-10,3.94147E+12,0,0.020529224,342.0957535,0.816365016,1.85E-09,7.78E-09,0.011737953,0.511233672,159.473516,157.7213007
13.48262807,2.735048067,0.544477537,25236968010,2.12E-10,6.05004E+12,1,0.016348838,452.3693714,0.258953791,1.31E-09,9.83E-09,0.013447952,0.545842403,146.8707019,137.2372285
22.93354791,3.447475113,0.477573233,20648394896,1.68E-10,8.96508E+12,2,0.026568562,315.2230035,0.324815721,1.54E-09,1.13E-08,0.025993279,0.452314887,78.31885173,82.02135641
29.29974269,2.34889505,0.54472528,23226760615,2.22E-10,1.98263E+12,1,0.022666079,500.2875917,0.350803543,1.07E-09,7.93E-09,0.003295796,0.649696658,124.8646779,123.9929152
14.08763162,3.767687306,0.40605985,29836357761,2.95E-10,9.69482E+12,1,0.019885901,567.3487705,0.3840418,1.97E-09,7.17E-09,0.026627059,0.589497523,481.8949806,484.48212
18.70349712,3.185256072,0.598738682,27146513858,1.70E-10,7.19911E+12,2,0.016821831,580.8036968,0.627299813,1.39E-09,8.23E-09,0.004421309,0.375928319,56.43357376,48.82325014
12.60756806,2.640279013,0.351094421,20396408785,2.72E-10,8.70924E+12,2,0.026794885,547.994169,0.284917163,1.27E-09,1.08E-08,0.005822523,0.627497555,56.21636146,52.32641643
12.71003314,2.950149194,0.342364455,21018818114,1.80E-10,3.14658E+12,5,0.029205752,466.3373641,0.087121899,1.36E-09,7.52E-09,0.00233721,0.510802597,242.3839269,235.6882773
24.56089603,3.491445656,0.481920543,27962442600,1.57E-10,4.98617E+12,0,0.027531078,334.8118223,0.461477278,1.51E-09,1.14E-08,0.028748417,0.655320474,162.3778423,159.3222028
17.58885696,2.461496007,0.699985728,29390699664,2.40E-10,3.24258E+12,4,0.029077835,583.9484911,0.702274244,1.15E-09,1.19E-08,0.021697355,0.508336942,182.2433816,173.9819585
25.8216592,2.892912218,0.557227729,26184900324,3.68E-10,6.14171E+12,2,0.010980364,357.017412,0.088377399,1.99E-09,1.02E-08,0.029829566,0.564386802,206.586461,204.5402095
25.94413335,2.851286927,0.320971778,23596745376,1.21E-10,9.60675E+12,0,0.02650574,444.150225,0.518498977,1.76E-09,1.16E-08,0.015476392,0.337821306,73.264766,68.92788505
14.64112708,2.633306358,0.446598353,27946898751,1.18E-10,1.04386E+12,0,0.026293153,471.2624283,0.109295868,1.26E-09,1.24E-08,0.022495015,0.653538053,73.95901477,65.89879628
13.88235068,3.140084249,0.614754833,22897623411,3.82E-10,6.95562E+12,5,0.024649272,301.9565592,0.094336357,1.13E-09,7.62E-09,0.02590268,0.384268077,390.1544633,396.0950997
18.70174717,2.003116007,0.568551482,28269305321,2.77E-10,5.29911E+12,3,0.026232669,574.9336715,0.847790079,1.52E-09,1.14E-08,0.015359525,0.487858109,93.55105337,85.89004904
13.78605513,2.32625745,0.699970012,28801258765,1.37E-10,3.95318E+12,0,0.010920807,455.6601234,0.492374267,1.35E-09,7.97E-09,0.029107467,0.440867329,80.07908435,71.95544615
20.46154731,2.081577797,0.321774412,27630578274,3.31E-10,6.48118E+12,1,0.011794135,353.6259608,0.822986958,1.07E-09,1.15E-08,0.020345586,0.497238628,118.9173351,115.3903994
11.12954385,2.501466037,0.301074779,29637708853,3.21E-10,6.34125E+11,4,0.019479188,333.4188405,0.455901144,1.97E-09,9.33E-09,0.006365983,0.397073446,156.4822056,146.864621
13.16211867,2.507434661,0.690897203,20225526420,2.87E-10,2.93133E+12,2,0.01396623,421.7520107,0.9801981,1.33E-09,1.12E-08,0.018375951,0.653876187,79.60688023,82.31970964
27.73461904,3.346159157,0.631800431,21366576992,1.57E-10,5.49229E+12,4,0.025606691,446.0157011,0.134387463,1.88E-09,6.34E-09,0.029014659,0.334070235,237.4645554,246.0946869
15.17693088,2.227979265,0.311623015,22807947889,1.47E-10,1.80241E+12,5,0.021094089,474.0116742,0.841639439,1.53E-09,8.48E-09,0.007121856,0.400816214,154.7223739,155.6155682
18.1644185,3.586695369,0.530041133,22440075569,1.75E-10,9.79072E+12,4,0.010637363,343.4720064,0.062974707,1.88E-09,6.45E-09,0.019710138,0.460994968,212.3741515,203.8936716
29.29924512,2.504865053,0.35284207,28227658280,3.69E-10,2.45102E+12,3,0.012495118,532.1631513,0.217612471,1.99E-09,7.72E-09,0.01317682,0.697420861,222.7172411,214.2137946
16.50682896,3.527988798,0.676904996,28134815977,1.31E-10,3.41121E+12,5,0.024378675,488.7048407,0.50042341,1.30E-09,1.20E-08,0.025604852,0.376079345,277.0015881,282.9914002
17.68658731,3.00894814,0.42433472,27779469093,3.75E-10,7.56605E+12,3,0.02487133,391.3478294,0.829169368,1.77E-09,6.71E-09,0.027567787,0.330135953,272.9979991,279.7409999
14.75153561,3.381262008,0.464536021,23328862913,3.08E-10,9.87315E+12,5,0.014530779,311.8565603,0.035634381,1.55E-09,7.47E-09,0.02673967,0.336086636,306.9616593,314.2429261
18.11239707,2.319623159,0.47208338,29189835182,1.28E-10,1.32236E+11,5,0.02183559,383.2506466,0.937659223,1.07E-09,1.14E-08,0.009126178,0.587784671,171.9841253,169.1426411
11.21143368,2.111845856,0.316140315,22077838896,3.81E-10,8.98643E+12,1,0.015039173,487.2510059,0.732783879,1.76E-09,9.22E-09,0.00784853,0.599012084,136.9061403,135.7331256
10.25563625,2.000252353,0.311729301,20429315902,1.79E-10,4.46861E+12,0,0.019482783,345.5943597,0.072649655,1.44E-09,9.26E-09,0.00875012,0.38881331,47.98851015,44.80316747
17.46340639,2.766402157,0.410319072,24851362623,3.91E-10,9.96353E+12,3,0.014956581,330.1305785,0.123418617,1.31E-09,6.44E-09,0.016584258,0.362447494,188.9008541,182.0430209
23.99281633,3.900795551,0.607784321,26402903685,1.53E-10,4.21064E+12,1,0.012858651,308.9428094,0.952196579,1.34E-09,6.42E-09,0.012909473,0.59105393,237.3516551,242.585683
26.2954303,2.570464208,0.543457468,21072320610,3.64E-10,2.7709E+12,1,0.013099657,584.233712,0.63986857,1.95E-09,7.68E-09,0.017034711,0.558033072,205.277944,213.5115554
